EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,2,2,19373.74001149999,40665.0,19538.953797999977,40509.0,233,75
HashMapUsage,2,2,19460.415226500005,40706.0,19579.536964000003,40515.0,233,75
HashMapUsage,2,2,19511.604510000005,40874.0,19599.890343999992,40554.0,233,75
HashMapUsage,2,2,19659.372281499996,40894.0,19600.034107499992,40558.0,233,75
HashMapUsage,2,2,19661.634196999996,40908.0,19656.080597000007,40558.0,233,75
HashMapUsage,2,2,19700.369015499997,41169.0,19679.28179750001,40559.0,233,75
HashMapUsage,2,2,19848.320242499994,41241.0,19713.093608000006,40561.0,233,75
HashMapUsage,2,2,20007.31698,41290.0,19774.108800500002,40590.0,233,75
HashMapUsage,2,2,20111.289543500003,41382.0,19874.044506499995,40603.0,233,75
HashMapUsage,2,2,20522.03446149999,41421.0,19972.28618699998,40607.0,233,75
HashMapUsage,2,2,22659.25980699998,41454.0,20260.186914500013,40663.0,233,75
HashMapUsage,2,2,24460.963811499994,41472.0,20336.562492500005,40676.0,233,75
HashMapUsage,2,2,24597.673834499983,41674.0,20489.535208500005,40699.0,233,75
HashMapUsage,2,2,25399.47148649999,41683.0,24131.632831999996,41315.0,233,75
HashMapUsage,2,2,18183.547640999986,41812.0,20954.839933999996,41815.0,199,75
HashMapUsage,2,2,19805.691709000006,41878.0,21396.84485950001,41874.0,199,75
HashMapUsage,2,2,20377.789095499993,41889.0,21519.164645499994,41876.0,199,75
HashMapUsage,2,2,20626.257680999992,41912.0,21614.30705350002,41881.0,199,75
HashMapUsage,2,2,20810.179059500013,41956.0,21950.254650999996,41924.0,199,75
HashMapUsage,2,2,21389.14107400002,41964.0,21950.508341999994,41963.0,199,75
HashMapUsage,2,2,21446.119227500003,41965.0,21991.299664500006,41968.0,199,75
HashMapUsage,2,2,21825.206679,41974.0,22040.797304000003,41970.0,199,75
HashMapUsage,2,2,21940.399366499994,41976.0,22325.831592,41971.0,199,75
HashMapUsage,2,2,22031.06725200001,41985.0,22374.1166945,41975.0,199,75
HashMapUsage,2,2,22097.290212499996,42017.0,22458.296369499993,41978.0,199,75
HashMapUsage,2,2,22171.227082499994,42030.0,22473.22197649998,41980.0,199,75
HashMapUsage,2,2,22194.503970499987,42065.0,22507.449692,41981.0,199,75
HashMapUsage,2,2,22221.05409400002,42068.0,22535.2874185,42015.0,199,75
HashMapUsage,2,2,22322.630784500005,42074.0,22541.15822100001,42022.0,199,75
HashMapUsage,2,2,22363.393878500014,42077.0,22582.770147000003,42025.0,199,75
HashMapUsage,2,2,22389.886014999996,42081.0,22629.560087499995,42025.0,199,75
HashMapUsage,2,2,22445.619308999987,42120.0,22764.387887000004,42028.0,199,75
HashMapUsage,2,2,22612.680271999998,42184.0,22835.933270500016,42056.0,199,75
HashMapUsage,2,2,22666.671690500007,42228.0,22842.081879499976,42063.0,199,75
HashMapUsage,2,2,22687.353825500002,42261.0,22915.888569000002,42079.0,199,75
HashMapUsage,2,2,22892.710339999998,42689.0,23022.83820100001,42087.0,199,75
HashMapUsage,2,2,23076.113763000005,42788.0,23058.653958499995,42089.0,199,75
HashMapUsage,2,2,23165.05523500001,42796.0,23730.863118999994,42104.0,199,75
HashMapUsage,2,2,23425.004602499976,42983.0,23934.832942,42278.0,199,75
HashMapUsage,2,2,23918.861338499984,50176.0,23813.87397899999,49795.0,254,63
HashMapUsage,2,2,24035.986999500015,50187.0,23885.132161499998,50193.0,254,63
HashMapUsage,2,2,24045.54669749997,50267.0,23963.295707500005,50199.0,254,63
HashMapUsage,2,2,24046.70171249999,50326.0,24044.802920999995,50214.0,254,63
HashMapUsage,2,2,24065.06501799999,50335.0,24055.115374499987,50284.0,254,63
HashMapUsage,2,2,24106.124389500023,50338.0,24070.366406000016,50323.0,254,63
HashMapUsage,2,2,24134.07830299999,50377.0,24080.083530499985,50323.0,254,63
HashMapUsage,2,2,24183.846350999986,50384.0,24207.509003999996,50339.0,254,63
HashMapUsage,2,2,24210.744055500032,50389.0,24227.747378499986,50377.0,254,63
HashMapUsage,2,2,24221.262165999997,50392.0,24248.158494499996,50388.0,254,63
HashMapUsage,2,2,24231.823273500006,50416.0,24305.09087550002,50429.0,254,63
HashMapUsage,2,2,24297.276188500015,50432.0,24312.870983000004,50475.0,254,63
HashMapUsage,2,2,24310.12557150004,50480.0,24345.67374350001,50476.0,254,63
HashMapUsage,2,2,24334.35210300001,50481.0,24403.870063999995,50492.0,254,63
HashMapUsage,2,2,24349.339576999977,50487.0,24426.11519800001,50494.0,254,63
HashMapUsage,2,2,24406.04739099998,50488.0,24456.787790500013,50497.0,254,63
HashMapUsage,2,2,24430.14649849999,50508.0,24505.65960449999,50513.0,254,63
HashMapUsage,2,2,24500.160408999996,50524.0,24508.039378500005,50527.0,254,63
HashMapUsage,2,2,24540.02405,50575.0,24602.839241499987,50588.0,254,63
HashMapUsage,2,2,24563.562283999992,50585.0,24713.785536000003,50611.0,254,63
HashMapUsage,2,2,24599.867774999995,50618.0,24741.170043500006,50617.0,254,63
HashMapUsage,2,2,24732.12161200003,50631.0,24928.037384500007,50622.0,254,63
HashMapUsage,2,2,24745.044355500002,50697.0,26185.97796599998,50624.0,254,63
HashMapUsage,2,2,25224.266663999988,50729.0,26603.122232000027,50638.0,254,63
HashMapUsage,2,2,26558.058785499998,50876.0,28142.31663550003,50735.0,254,63
HashMapUsage,2,2,26536.73868150001,60649.0,26598.053401000005,60598.0,261,75
HashMapUsage,2,2,26884.312478000014,60661.0,26669.959748500005,60647.0,261,75
HashMapUsage,2,2,26897.047624000006,60663.0,26786.822319000003,60705.0,261,75
HashMapUsage,2,2,26914.820583999986,60746.0,26852.039296500017,60717.0,261,75
HashMapUsage,2,2,26917.502347500005,60753.0,26915.890260500026,60721.0,261,75
HashMapUsage,2,2,26927.980850499993,60804.0,26968.339529999983,60726.0,261,75
HashMapUsage,2,2,26986.32523950001,60809.0,27152.275833999996,60751.0,261,75
HashMapUsage,2,2,27092.113654500015,60822.0,27302.064525500024,60768.0,261,75
HashMapUsage,2,2,27104.820954499988,60857.0,27555.275937,60806.0,261,75
HashMapUsage,2,2,27162.681670999988,60860.0,27562.908045000022,60816.0,261,75
HashMapUsage,2,2,27233.5773555,60870.0,27699.785119000026,60816.0,261,75
HashMapUsage,2,2,27236.444092499987,60907.0,28005.995851999956,60823.0,261,75
HashMapUsage,2,2,27287.248332499978,60910.0,28453.70201650003,60857.0,261,75
HashMapUsage,2,2,27324.899459499993,60913.0,28585.33011399999,60912.0,261,75
HashMapUsage,2,2,27354.246355499992,60913.0,28717.56934199997,60954.0,261,75
HashMapUsage,2,2,27395.045474999995,60916.0,28841.775213000004,61006.0,261,75
HashMapUsage,2,2,27397.210874999982,60917.0,28870.808934000008,61009.0,261,75
HashMapUsage,2,2,27400.66253199999,60932.0,28881.679272499983,61013.0,261,75
HashMapUsage,2,2,27433.120871499996,61011.0,29034.293004000014,61013.0,261,75
HashMapUsage,2,2,27582.863935499972,61013.0,29152.520799999962,61015.0,261,75
HashMapUsage,2,2,27667.642039499988,61022.0,29277.1955875,61024.0,261,75
HashMapUsage,2,2,27697.523685999993,61027.0,29435.662691,61026.0,261,75
HashMapUsage,2,2,27771.526392499996,61055.0,29910.405577,61043.0,261,75
HashMapUsage,2,2,27862.99329799997,61121.0,29987.292994000025,61069.0,261,75
HashMapUsage,2,2,28135.136135999972,61142.0,30448.778591000002,61121.0,261,75
HashMapUsage,7,0,19734.52393550001,43056.0,19111.52265049999,42922.0,8,8
HashMapUsage,7,0,20120.698995500006,43065.0,19924.368612499995,43098.0,8,8
HashMapUsage,7,0,20201.202146000014,43150.0,20117.852182499995,43372.0,8,8
HashMapUsage,7,0,20205.86015350001,43211.0,20162.803933500007,43403.0,8,8
HashMapUsage,7,0,20274.314185000017,43263.0,20240.753570500012,43404.0,8,8
HashMapUsage,7,0,20313.260265999998,43281.0,20281.670493999984,43407.0,8,8
HashMapUsage,7,0,20315.12886250001,43321.0,20301.382193500016,43442.0,8,8
HashMapUsage,7,0,20329.602241000004,43364.0,20301.8565645,43459.0,8,8
HashMapUsage,7,0,20350.918670000014,43460.0,20369.85957849999,43504.0,8,8
HashMapUsage,7,0,20363.239059999993,43462.0,20416.211800499994,43514.0,8,8
HashMapUsage,7,0,20405.057215499994,43503.0,20440.37906649999,43559.0,8,8
HashMapUsage,7,0,20452.3809795,43548.0,20443.08325700001,43564.0,8,8
HashMapUsage,7,0,20534.871250000007,43553.0,20461.9684225,43565.0,8,8
HashMapUsage,7,0,20543.555985000006,43556.0,20511.778245000005,43567.0,8,8
HashMapUsage,7,0,20586.195783000003,43560.0,20586.907276000016,43569.0,8,8
HashMapUsage,7,0,20621.98274500001,43603.0,20612.9765455,43569.0,8,8
HashMapUsage,7,0,20797.835561999982,43609.0,20807.536873499994,43601.0,8,8
HashMapUsage,7,0,20815.1298705,43651.0,20813.161530000012,43605.0,8,8
HashMapUsage,7,0,21139.888584999982,43654.0,20870.118926500018,43605.0,8,8
HashMapUsage,7,0,23512.791391500017,43656.0,21110.311963000015,43608.0,8,8
HashMapUsage,7,0,24473.70836399999,43691.0,21235.38961700001,43612.0,8,8
HashMapUsage,7,0,24747.28183,43695.0,21416.97305700002,43657.0,8,8
HashMapUsage,7,0,24779.644465000012,43753.0,21427.746561499996,43661.0,8,8
HashMapUsage,7,0,24810.965921000006,43808.0,24121.049200500016,43674.0,8,8
HashMapUsage,7,0,25484.42721800001,43811.0,24588.761303499992,43768.0,8,8
HashMapUsage,7,1,19100.96534050001,40353.0,22391.5964775,39985.0,220,48
HashMapUsage,7,1,19148.529824499994,40390.0,22633.316711499996,39996.0,220,48
HashMapUsage,7,1,19461.76631700001,40407.0,22858.20184850001,40038.0,220,48
HashMapUsage,7,1,19488.43526500002,40442.0,23039.057367000005,40046.0,220,48
HashMapUsage,7,1,19518.508039500004,40454.0,23151.607178500006,40050.0,220,48
HashMapUsage,7,1,19580.292142500002,40455.0,23328.76678749999,40058.0,220,48
HashMapUsage,7,1,19649.406377000003,40458.0,23350.64333350001,40060.0,220,48
HashMapUsage,7,1,19670.445044999982,40463.0,23354.752904500016,40067.0,220,48
HashMapUsage,7,1,19683.51076449999,40496.0,23375.218173499987,40072.0,220,48
HashMapUsage,7,1,19768.40467700002,40526.0,23418.14187149999,40092.0,220,48
HashMapUsage,7,1,19788.299602999992,40541.0,23639.806984499985,40093.0,220,48
HashMapUsage,7,1,19794.288599500003,40541.0,23686.723833999986,40096.0,220,48
HashMapUsage,7,1,19806.841841000023,40547.0,23696.350800999993,40102.0,220,48
HashMapUsage,7,1,19847.432234000018,40551.0,23714.530630000005,40154.0,220,48
HashMapUsage,7,1,19854.412786000008,40565.0,23740.1417675,40162.0,220,48
HashMapUsage,7,1,19857.08750650001,40585.0,23771.800290500003,40173.0,220,48
HashMapUsage,7,1,19951.58451949998,40592.0,23824.632418499994,40176.0,220,48
HashMapUsage,7,1,20023.655791500023,40605.0,23992.810951499992,40193.0,220,48
HashMapUsage,7,1,20048.483265000003,40653.0,24120.761371499993,40198.0,220,48
HashMapUsage,7,1,20077.784126000017,40693.0,24249.218331,40204.0,220,48
HashMapUsage,7,1,20179.609703500002,40697.0,24266.349737000004,40245.0,220,48
HashMapUsage,7,1,20208.586330000006,40708.0,24568.352824999987,40256.0,220,48
HashMapUsage,7,1,20260.298038000008,40755.0,24721.677356499993,40297.0,220,48
HashMapUsage,7,1,20322.743634999995,40757.0,25355.712968500004,40310.0,220,48
HashMapUsage,7,1,21123.268828500015,40765.0,25710.463011499993,40355.0,220,48
HashMapUsage,7,0,19729.97039500001,41868.0,23462.372427999984,41464.0,37,20
HashMapUsage,7,0,19738.08051500001,41900.0,23737.588538999975,41499.0,37,20
HashMapUsage,7,0,19953.3089535,41932.0,23959.343888,41544.0,37,20
HashMapUsage,7,0,19961.424206500007,41942.0,24144.987636500005,41557.0,37,20
HashMapUsage,7,0,20003.260543499993,41956.0,24180.614206999995,41561.0,37,20
HashMapUsage,7,0,20040.667762999987,41958.0,24356.764709500007,41563.0,37,20
HashMapUsage,7,0,20080.385397500017,41958.0,24384.339560999975,41564.0,37,20
HashMapUsage,7,0,20080.887117,41960.0,24409.528932999994,41594.0,37,20
HashMapUsage,7,0,20115.452961000006,41970.0,24463.780512,41596.0,37,20
HashMapUsage,7,0,20172.671393499993,41979.0,24475.58328650002,41597.0,37,20
HashMapUsage,7,0,20189.528183500002,42002.0,24481.754220500006,41606.0,37,20
HashMapUsage,7,0,20217.28196050001,42005.0,24526.453329499982,41628.0,37,20
